HANDLE	BLOCKNAME	LAYER	DEVICE	LINE1	LINE2	LINE3	MAX	MIN	{DYNPARAM} Visibility1	VOLTS	DROP	DIFF	DIST
'7213D7F	Voltage_Box	_Voltages	PC93847	<>	<>	<>	<>	<>	Wipeout On	  |	NEWARK	251.0	124.4
'7213D9E	Fault_Currents	_Fault Currents	PC93847	<>	<>	<>	0	12	Wipeout ON	<>	<>	<>	<>
'7213DB3	Voltage_Box	_Voltages	PC87432	<>	<>	<>	<>	<>	Wipeout On	  |	NEWARK	221.0	121.9
'7213DD2	Fault_Currents	_Fault Currents	PC87432	<>	<>	<>	0	13	Wipeout ON	<>	<>	<>	<>
'7213DE7	Voltage_Box	_Voltages	PC85995	<>	<>	<>	<>	<>	Wipeout On	  |	NEWARK	279.0	124.9
'7213E06	Fault_Currents	_Fault Currents	PC85995	<>	<>	<>	0	10	Wipeout ON	<>	<>	<>	<>
'7213E1B	Voltage_Box	_Voltages	PC15864	<>	<>	<>	<>	<>	Wipeout On	  |	NEWARK	227.0	123.4
'7213E3A	Fault_Currents	_Fault Currents	PC15864	<>	<>	<>	0	13	Wipeout ON	<>	<>	<>	<>
'7213E4F	Voltage_Box	_Voltages	PC81083	<>	<>	<>	<>	<>	Wipeout On	  |	NEWARK	428.0	125.6
'7213E6E	Fault_Currents	_Fault Currents	PC81083	<>	<>	<>	0	10	Wipeout ON	<>	<>	<>	<>
'7213E83	Voltage_Box	_Voltages	PC79382	<>	<>	<>	<>	<>	Wipeout On	  |	NEWARK	339.0	125.1
'7213EA2	Fault_Currents	_Fault Currents	PC79382	<>	<>	<>	0	6	Wipeout ON	<>	<>	<>	<>
'7213EB7	Voltage_Box	_Voltages	PC123564	<>	<>	<>	<>	<>	Wipeout On	  |	NEWARK	862.0	125.9
'7213ED6	Fault_Currents	_Fault Currents	PC123564	<>	<>	<>	-0	9	Wipeout ON	<>	<>	<>	<>
'7213EEB	Voltage_Box	_Voltages	PC85636	<>	<>	<>	<>	<>	Wipeout On	  |	NEWARK	407.0	121.9
'7213F0A	Fault_Currents	_Fault Currents	PC85636	<>	<>	<>	-0	13	Wipeout ON	<>	<>	<>	<>
'7213F1F	Voltage_Box	_Voltages	PC85636	<>	<>	<>	<>	<>	Wipeout On	  |	NEWARK	407.0	121.9
'7213F3E	Fault_Currents	_Fault Currents	PC85636	<>	<>	<>	-0	13	Wipeout ON	<>	<>	<>	<>
'721B313	Voltage_Box	_Voltages	PC123640	<>	<>	<>	<>	<>	Wipeout On	  |	WINCHESTER	1303.0	124.6
'721B356	Load_Currents	_Currents	R9984	A2.5	B4.9	C4.2	<>	<>	<>	<>	<>	<>	<>
'721B375	Fault_Currents	_Fault Currents	R9984	<>	<>	<>	4	4	Wipeout ON	<>	<>	<>	<>
'721B38E	Load_Currents	_Currents	R11614	A2.0	B3.7		<>	<>	<>	<>	<>	<>	<>
'721B3AD	Fault_Currents	_Fault Currents	R11614	<>	<>	<>	0	3	Wipeout ON	<>	<>	<>	<>
'721B3DA	Load_Currents	_Currents	R9996	A2.0	B2.8	C22.2	<>	<>	<>	<>	<>	<>	<>
'721B3F9	Fault_Currents	_Fault Currents	R9996	<>	<>	<>	22	2	Wipeout ON	<>	<>	<>	<>
'721B426	Load_Currents	_Currents	R18458	A3.3	B3.9		<>	<>	<>	<>	<>	<>	<>
'721B445	Fault_Currents	_Fault Currents	R18458	<>	<>	<>	0	3	Wipeout ON	<>	<>	<>	<>
'721B468	Load_Currents	_Currents	R10400	A4.7	B6.8	C16.8	<>	<>	<>	<>	<>	<>	<>
'721B487	Fault_Currents	_Fault Currents	R10400	<>	<>	<>	16	6	Wipeout ON	<>	<>	<>	<>
'721B4AA	Load_Currents	_Currents	R10402	A5.3	B5.6	C11.0	<>	<>	<>	<>	<>	<>	<>
'721B4C9	Fault_Currents	_Fault Currents	R10402	<>	<>	<>	11	5	Wipeout ON	<>	<>	<>	<>
'721B4EC	Load_Currents	_Currents	R10002	A3.3	B3.5	C41.4	<>	<>	<>	<>	<>	<>	<>
'721B50B	Fault_Currents	_Fault Currents	R10002	<>	<>	<>	41	3	Wipeout ON	<>	<>	<>	<>
'721B524	Load_Currents	_Currents	R18456	A3.3	B3.5		<>	<>	<>	<>	<>	<>	<>
'721B543	Fault_Currents	_Fault Currents	R18456	<>	<>	<>	0	3	Wipeout ON	<>	<>	<>	<>
'721B570	Load_Currents	_Currents	R9983	A0.5	B1.1	C5.3	<>	<>	<>	<>	<>	<>	<>
'721B58F	Fault_Currents	_Fault Currents	R9983	<>	<>	<>	5	1	Wipeout ON	<>	<>	<>	<>
'721B5B2	Load_Currents	_Currents	R6352	A0.6	B1.9	C4.5	<>	<>	<>	<>	<>	<>	<>
'721B5D1	Fault_Currents	_Fault Currents	R6352	<>	<>	<>	4	1	Wipeout ON	<>	<>	<>	<>
'721B5F4	Load_Currents	_Currents	R18041	A6.8	B6.4		<>	<>	<>	<>	<>	<>	<>
'721B613	Fault_Currents	_Fault Currents	R18041	<>	<>	<>	4	6	Wipeout ON	<>	<>	<>	<>
'721B636	Load_Currents	_Currents	R9998	A3.2	B2.9	C24.0	<>	<>	<>	<>	<>	<>	<>
'721B655	Fault_Currents	_Fault Currents	R9998	<>	<>	<>	31	2	Wipeout ON	<>	<>	<>	<>
'721B678	Load_Currents	_Currents	R6353	A7.2	B5.2		<>	<>	<>	<>	<>	<>	<>
'721B697	Fault_Currents	_Fault Currents	R6353	<>	<>	<>	3	5	Wipeout ON	<>	<>	<>	<>
'722618B	Load_Currents	_Currents	R9999	A3.1	B3.3	C12.7	<>	<>	<>	<>	<>	<>	<>
'72261AA	Fault_Currents	_Fault Currents	R9999	<>	<>	<>	12	3	Wipeout ON	<>	<>	<>	<>
'72261CD	Voltage_Box	_Voltages	PC133108	<>	<>	<>	<>	<>	Wipeout On	  |	WINCHESTER	826.0	122.7
'72261FC	Load_Currents	_Currents	R18453	A12.2	B9.1		<>	<>	<>	<>	<>	<>	<>
'722621B	Fault_Currents	_Fault Currents	R18453	<>	<>	<>	0	9	Wipeout ON	<>	<>	<>	<>
'722623E	Load_Currents	_Currents	R3	A2.6	B8.6	C7.9	<>	<>	<>	<>	<>	<>	<>
'722625D	Fault_Currents	_Fault Currents	R3	<>	<>	<>	8	8	Wipeout ON	<>	<>	<>	<>
'7226280	Load_Currents	_Currents	R18454	A3.1	B8.4	C8.6	<>	<>	<>	<>	<>	<>	<>
'722629F	Fault_Currents	_Fault Currents	R18454	<>	<>	<>	8	8	Wipeout ON	<>	<>	<>	<>
'72262C2	Voltage_Box	_Voltages	RG01811	<>	<>	<>	<>	<>	Wipeout On	  |	WINCHESTER	502.0	115.5
'72262F1	Load_Currents	_Currents	R10000	A3.3	B6.5		<>	<>	<>	<>	<>	<>	<>
'7226310	Fault_Currents	_Fault Currents	R10000	<>	<>	<>	0	6	Wipeout ON	<>	<>	<>	<>
'7226333	Load_Currents	_Currents	R10	A3.4	B6.5	C11.3	<>	<>	<>	<>	<>	<>	<>
'7226352	Fault_Currents	_Fault Currents	R10	<>	<>	<>	11	6	Wipeout ON	<>	<>	<>	<>
'722637F	Load_Currents	_Currents	R10	A3.4	B6.5	C11.3	<>	<>	<>	<>	<>	<>	<>
'722639E	Fault_Currents	_Fault Currents	R10001	<>	<>	<>	10	9	Wipeout ON	<>	<>	<>	<>
'72263EC	Fault_Currents	_Fault Currents	PC11617	<>	<>	<>	0	7	Wipeout ON	<>	<>	<>	<>
'7226405	Voltage_Box	_Voltages	PC11617	<>	<>	<>	<>	<>	Wipeout On	  |	WINCHESTER	520.0	123.7
'722642A	Fault_Currents	_Fault Currents	PC16598	<>	<>	<>	0	8	Wipeout ON	<>	<>	<>	<>
'7226443	Voltage_Box	_Voltages	PC16598	<>	<>	<>	<>	<>	Wipeout On	  |	WINCHESTER	309.0	121.0
'7226468	Fault_Currents	_Fault Currents	PC16712	<>	<>	<>	0	7	Wipeout ON	<>	<>	<>	<>
'7226481	Voltage_Box	_Voltages	PC16712	<>	<>	<>	<>	<>	Wipeout On	  |	WINCHESTER	340.0	121.4
'72264A6	Fault_Currents	_Fault Currents	PC16832	<>	<>	<>	-0	8	Wipeout ON	<>	<>	<>	<>
'72264BF	Voltage_Box	_Voltages	PC16832	<>	<>	<>	<>	<>	Wipeout On	  |	WINCHESTER	341.0	123.8
'72264E4	Fault_Currents	_Fault Currents	PC41688	<>	<>	<>	5	14	Wipeout ON	<>	<>	<>	<>
'72264FD	Voltage_Box	_Voltages	PC147774	<>	<>	<>	<>	<>	Wipeout On	  |	WINCHESTER	372.0	124.0
'7226522	Fault_Currents	_Fault Currents	PC147783	<>	<>	<>	1	5	Wipeout ON	<>	<>	<>	<>
'722653B	Voltage_Box	_Voltages	PC147783	<>	<>	<>	<>	<>	Wipeout On	  |	WINCHESTER	398.0	124.7
'7226560	Fault_Currents	_Fault Currents	PC40722	<>	<>	<>	0	12	Wipeout ON	<>	<>	<>	<>
'7226579	Voltage_Box	_Voltages	PC40722	<>	<>	<>	<>	<>	Wipeout On	  |	WINCHESTER	232.0	123.6
'72265A6	Fault_Currents	_Fault Currents	PC40209	<>	<>	<>	0	14	Wipeout ON	<>	<>	<>	<>
'72265BF	Voltage_Box	_Voltages	PC40209	<>	<>	<>	<>	<>	Wipeout On	  |	WINCHESTER	187.0	122.2
'72265E4	Fault_Currents	_Fault Currents	PC39578	<>	<>	<>	-0	7	Wipeout ON	<>	<>	<>	<>
'72265FD	Voltage_Box	_Voltages	PC39578	<>	<>	<>	<>	<>	Wipeout On	  |	WINCHESTER	470.0	119.2
'722E945	Voltage_Box	_Voltages	PC12395	<>	<>	<>	<>	<>	Wipeout On	  |	EWING	278.0	122.5
'722E964	Fault_Currents	_Fault Currents	PC12395	<>	<>	<>	0	9	Wipeout ON	<>	<>	<>	<>
'722E992	Load_Currents	_Currents	R12018	A4.1	B6.5		<>	<>	<>	<>	<>	<>	<>
'722E9B1	Fault_Currents	_Fault Currents	R12018	<>	<>	<>	0	6	Wipeout ON	<>	<>	<>	<>
'722E9D4	Load_Currents	_Currents	R12017	A3.9	B6.0		<>	<>	<>	<>	<>	<>	<>
'722E9F3	Fault_Currents	_Fault Currents	R12017	<>	<>	<>	0	6	Wipeout ON	<>	<>	<>	<>
'722EA16	Load_Currents	_Currents	R11617	A5.0	B5.2		<>	<>	<>	<>	<>	<>	<>
'722EA35	Fault_Currents	_Fault Currents	R11617	<>	<>	<>	0	5	Wipeout ON	<>	<>	<>	<>
'722EA58	Load_Currents	_Currents	R11618	A4.4	B4.5	C45.4	<>	<>	<>	<>	<>	<>	<>
'722EA77	Fault_Currents	_Fault Currents	R11618	<>	<>	<>	45	4	Wipeout ON	<>	<>	<>	<>
'722EAA4	Load_Currents	_Currents	R12019	A6.7	B6.3	C29.0	<>	<>	<>	<>	<>	<>	<>
'722EAC3	Fault_Currents	_Fault Currents	R12019	<>	<>	<>	29	6	Wipeout ON	<>	<>	<>	<>
'722EAE6	Load_Currents	_Currents	R285	A2.9	B2.4		<>	<>	<>	<>	<>	<>	<>
'722EB05	Fault_Currents	_Fault Currents	R285	<>	<>	<>	0	2	Wipeout ON	<>	<>	<>	<>
'722EB1E	Load_Currents	_Currents	R11616	A2.5	B2.4		<>	<>	<>	<>	<>	<>	<>
'722EB3D	Fault_Currents	_Fault Currents	R11616	<>	<>	<>	0	2	Wipeout ON	<>	<>	<>	<>
'722EB6A	Load_Currents	_Currents	R270	A4.4	B5.9	C10.9	<>	<>	<>	<>	<>	<>	<>
'722EB89	Fault_Currents	_Fault Currents	R270	<>	<>	<>	10	5	Wipeout ON	<>	<>	<>	<>
'722EBAC	Load_Currents	_Currents	R198	A2.6	B5.6		<>	<>	<>	<>	<>	<>	<>
'722EBCB	Fault_Currents	_Fault Currents	R198	<>	<>	<>	0	5	Wipeout ON	<>	<>	<>	<>
'722EBF8	Load_Currents	_Currents	R12020	A2.4	B5.2		<>	<>	<>	<>	<>	<>	<>
'722EC17	Fault_Currents	_Fault Currents	R12020	<>	<>	<>	0	5	Wipeout ON	<>	<>	<>	<>
'722EC3A	Load_Currents	_Currents	R1902	A1.8	B2.5		<>	<>	<>	<>	<>	<>	<>
'722EC59	Fault_Currents	_Fault Currents	R1902	<>	<>	<>	0	2	Wipeout ON	<>	<>	<>	<>
'722EC7C	Load_Currents	_Currents	R192	A3.7	B4.7		<>	<>	<>	<>	<>	<>	<>
'722EC9B	Fault_Currents	_Fault Currents	R192	<>	<>	<>	0	4	Wipeout ON	<>	<>	<>	<>
'722ECBE	Load_Currents	_Currents	R2302	A2.3	B2.9	C7.8	<>	<>	<>	<>	<>	<>	<>
'722ECDD	Fault_Currents	_Fault Currents	R2302	<>	<>	<>	7	2	Wipeout ON	<>	<>	<>	<>
'722ED00	Load_Currents	_Currents	R11	A2.3	B2.7	C15.9	<>	<>	<>	<>	<>	<>	<>
'722ED1F	Fault_Currents	_Fault Currents	R11	<>	<>	<>	15	2	Wipeout ON	<>	<>	<>	<>
'7237841	Load_Currents	_Currents	R5926	A2.1	B2.3	C13.3	<>	<>	<>	<>	<>	<>	<>
'7237860	Fault_Currents	_Fault Currents	R5926	<>	<>	<>	13	2	Wipeout ON	<>	<>	<>	<>
'7237883	Load_Currents	_Currents	R196	A2.1	B2.1	C19.1	<>	<>	<>	<>	<>	<>	<>
'72378A2	Fault_Currents	_Fault Currents	R196	<>	<>	<>	19	2	Wipeout ON	<>	<>	<>	<>
'72378C5	Load_Currents	_Currents	R3102	A1.9	B2.0	C2.8	<>	<>	<>	<>	<>	<>	<>
'72378E4	Fault_Currents	_Fault Currents	R3102	<>	<>	<>	2	2	Wipeout ON	<>	<>	<>	<>
'7237907	Load_Currents	_Currents	R207	A4.5	B6.7		<>	<>	<>	<>	<>	<>	<>
'7237926	Fault_Currents	_Fault Currents	R207	<>	<>	<>	0	6	Wipeout ON	<>	<>	<>	<>
'724CB22	Load_Currents	_Currents	R11612	A15.8	B13.7		<>	<>	<>	<>	<>	<>	<>
'724CB41	Fault_Currents	_Fault Currents	R11612	<>	<>	<>	0	13	Wipeout ON	<>	<>	<>	<>
'724CB64	Load_Currents	_Currents	R10804	A14.5	B9.9	C1.5	<>	<>	<>	<>	<>	<>	<>
'724CB83	Fault_Currents	_Fault Currents	R10804	<>	<>	<>	1	9	Wipeout ON	<>	<>	<>	<>
'724CBA6	Load_Currents	_Currents	R277	A14.5	B9.7	C5.0	<>	<>	<>	<>	<>	<>	<>
'724CBC5	Fault_Currents	_Fault Currents	R277	<>	<>	<>	18	9	Wipeout ON	<>	<>	<>	<>
'724CBE8	Load_Currents	_Currents	R11610	A14.5	B9.3	C8.7	<>	<>	<>	<>	<>	<>	<>
'724CC07	Fault_Currents	_Fault Currents	R11610	<>	<>	<>	8	9	Wipeout ON	<>	<>	<>	<>
'724CC34	Load_Currents	_Currents	R266	A14.9	B6.0		<>	<>	<>	<>	<>	<>	<>
'724CC53	Fault_Currents	_Fault Currents	R266	<>	<>	<>	0	6	Wipeout ON	<>	<>	<>	<>
'724CC75	Voltage_Box	_Voltages	PC124709	<>	<>	<>	<>	<>	Wipeout On	  |	TAYLOR	1272.0	116.2
'724CCAA	Load_Currents	_Currents	R3502	A9.9	B3.7		<>	<>	<>	<>	<>	<>	<>
'724CCC9	Fault_Currents	_Fault Currents	R3502	<>	<>	<>	0	3	Wipeout ON	<>	<>	<>	<>
'724CCF6	Load_Currents	_Currents	R11613	A13.3	B6.6	C28.4	<>	<>	<>	<>	<>	<>	<>
'724CD15	Fault_Currents	_Fault Currents	R11613	<>	<>	<>	42	6	Wipeout ON	<>	<>	<>	<>
'724CD38	Load_Currents	_Currents	R122	A13.3	B6.6	C31.9	<>	<>	<>	<>	<>	<>	<>
'724CD57	Fault_Currents	_Fault Currents	R122	<>	<>	<>	32	6	Wipeout ON	<>	<>	<>	<>
'724CD70	Voltage_Box	_Voltages	PC54123	<>	<>	<>	<>	<>	Wipeout On	  |	TAYLOR	418.0	123.9
'724CD95	Fault_Currents	_Fault Currents	PC54123	<>	<>	<>	0	8	Wipeout ON	<>	<>	<>	<>
'724CDAE	Voltage_Box	_Voltages	PC14694	<>	<>	<>	<>	<>	Wipeout On	  |	TAYLOR	195.0	114.0
'724CDD3	Fault_Currents	_Fault Currents	PC14694	<>	<>	<>	-0	18	Wipeout ON	<>	<>	<>	<>
'724CDEC	Voltage_Box	_Voltages	PC123829	<>	<>	<>	<>	<>	Wipeout On	  |	TAYLOR	465.0	118.7
'724CE11	Fault_Currents	_Fault Currents	PC123829	<>	<>	<>	-0	12	Wipeout ON	<>	<>	<>	<>
'724CE2A	Voltage_Box	_Voltages	PC55536	<>	<>	<>	<>	<>	Wipeout On	  |	TAYLOR	223.0	115.6
'724CE4F	Fault_Currents	_Fault Currents	PC55536	<>	<>	<>	0	16	Wipeout ON	<>	<>	<>	<>
'724CE68	Voltage_Box	_Voltages	PC82606	<>	<>	<>	<>	<>	Wipeout On	  |	TAYLOR	334.0	125.5
'724CE8D	Fault_Currents	_Fault Currents	PC82606	<>	<>	<>	0	7	Wipeout ON	<>	<>	<>	<>
'724CEA6	Voltage_Box	_Voltages	PC55043	<>	<>	<>	<>	<>	Wipeout On	  |	TAYLOR	469.0	120.5
'724CECB	Fault_Currents	_Fault Currents	PC55043	<>	<>	<>	5	9	Wipeout ON	<>	<>	<>	<>
'724CEE4	Voltage_Box	_Voltages	PC88796	<>	<>	<>	<>	<>	Wipeout On	  |	TAYLOR	286.0	123.9
'724CF09	Fault_Currents	_Fault Currents	PC88796	<>	<>	<>	0	9	Wipeout ON	<>	<>	<>	<>
'724CF60	Voltage_Box	_Voltages	PC82590	<>	<>	<>	<>	<>	Wipeout On	  |	EWING	654.0	121.6
'724CF85	Fault_Currents	_Fault Currents	PC82590	<>	<>	<>	-0	7	Wipeout ON	<>	<>	<>	<>
'724DB65	Voltage_Box	_Voltages	PC72335	<>	<>	<>	<>	<>	Wipeout On	  |	EWING	266.0	119.7
'724DB90	Fault_Currents	_Fault Currents	PC72335	<>	<>	<>	0	11	Wipeout ON	<>	<>	<>	<>
'724DBAD	Voltage_Box	_Voltages	PC157164	<>	<>	<>	<>	<>	Wipeout On	  |	EWING	319.0	119.5
'724DBD8	Fault_Currents	_Fault Currents	PC157164	<>	<>	<>	0	7	Wipeout ON	<>	<>	<>	<>
'724DBF5	Voltage_Box	_Voltages	PC67157	<>	<>	<>	<>	<>	Wipeout On	  |	EWING	212.0	116.4
'724DC20	Fault_Currents	_Fault Currents	PC67157	<>	<>	<>	0	6	Wipeout ON	<>	<>	<>	<>
'724DC3D	Voltage_Box	_Voltages	PC76970	<>	<>	<>	<>	<>	Wipeout On	  |	EWING	291.0	121.7
'724DC68	Fault_Currents	_Fault Currents	PC76970	<>	<>	<>	0	9	Wipeout ON	<>	<>	<>	<>
'724DC85	Voltage_Box	_Voltages	PC77617	<>	<>	<>	<>	<>	Wipeout On	  |	EWING	290.0	118.3
'724DCB0	Fault_Currents	_Fault Currents	PC77617	<>	<>	<>	-0	9	Wipeout ON	<>	<>	<>	<>
'724DCCD	Voltage_Box	_Voltages	PC44059	<>	<>	<>	<>	<>	Wipeout On	  |	EWING	386.0	121.5
'724DCF8	Fault_Currents	_Fault Currents	PC44059	<>	<>	<>	-0	8	Wipeout ON	<>	<>	<>	<>
'745DB18	Voltage_Box	_Voltages	PC170228	<>	<>	<>	<>	<>	Wipeout On	  |	LEWISTOWN	1348.0	123.3
'745DB56	Load_Currents	_Currents	R19263	A4.2	B6.1	C17.9	<>	<>	<>	<>	<>	<>	<>
'745DB75	Fault_Currents	_Fault Currents	R19263	<>	<>	<>	17	6	Wipeout ON	<>	<>	<>	<>
'745DB99	Load_Currents	_Currents	R20068	A4.1	B6.0	C74.2	<>	<>	<>	<>	<>	<>	<>
'745DBB8	Fault_Currents	_Fault Currents	R20068	<>	<>	<>	74	6	Wipeout ON	<>	<>	<>	<>
'745DBDB	Load_Currents	_Currents	R19262	A4.1	B5.9	C-0.1	<>	<>	<>	<>	<>	<>	<>
'745DBFA	Fault_Currents	_Fault Currents	R19262	<>	<>	<>	-0	5	Wipeout ON	<>	<>	<>	<>
'745DC1D	Load_Currents	_Currents	R19264	A3.4	B5.2	C1.3	<>	<>	<>	<>	<>	<>	<>
'745DC3C	Fault_Currents	_Fault Currents	R19264	<>	<>	<>	1	5	Wipeout ON	<>	<>	<>	<>
'756B4B4	Voltage_Box	_Voltages	PC42900	<>	<>	<>	<>	<>	Wipeout On	  |	LEWISTOWN	659.0	118.8
'792BB4A	Load_Currents	_Currents	R53	A3.4	B3.2		<>	<>	<>	<>	<>	<>	<>
'79899F5	Load_Currents	_Currents	R111	C3.7			<>	<>	<>	<>	<>	<>	<>
'7989A22	Fault_Currents	_Fault Currents	WILLIAMSTOWN	<>	<>	<>	28	0	Wipeout ON	<>	<>	<>	<>
'7989A3B	Fault_Currents	_Fault Currents	BARING	<>	<>	<>	mismatch	mismatch	Wipeout ON	<>	<>	<>	<>
'7989A54	Fault_Currents	_Fault Currents	CANTON	<>	<>	<>	126	0	Wipeout ON	<>	<>	<>	<>
'7989A6D	Fault_Currents	_Fault Currents	KAHOKA	<>	<>	<>	212	0	Wipeout ON	<>	<>	<>	<>
'7989A86	Fault_Currents	_Fault Currents	LEWISTOWN	<>	<>	<>	182	0	Wipeout ON	<>	<>	<>	<>
'7989A9F	Fault_Currents	_Fault Currents	NOVELTY	<>	<>	<>	133	0	Wipeout ON	<>	<>	<>	<>
'7989AB8	Fault_Currents	_Fault Currents	NEWARK	<>	<>	<>	93	0	Wipeout ON	<>	<>	<>	<>
'7989AD1	Fault_Currents	_Fault Currents	WINCHESTER	<>	<>	<>	139	0	Wipeout ON	<>	<>	<>	<>
'7989AEA	Fault_Currents	_Fault Currents	EWING	<>	<>	<>	121	0	Wipeout ON	<>	<>	<>	<>
'7989B03	Fault_Currents	_Fault Currents	ARBELA	<>	<>	<>	57	0	Wipeout ON	<>	<>	<>	<>
'7989B1C	Fault_Currents	_Fault Currents	TAYLOR	<>	<>	<>	94	0	Wipeout ON	<>	<>	<>	<>
'7989B35	Load_Currents	_Currents	R110	C4.6			<>	<>	<>	<>	<>	<>	<>
'7989B54	Load_Currents	_Currents	R101	C6.5			<>	<>	<>	<>	<>	<>	<>
'7989B73	Load_Currents	_Currents	R102	C13.6			<>	<>	<>	<>	<>	<>	<>
'79B3068	Load_Currents	_Currents	R20061	C96.8			<>	<>	<>	<>	<>	<>	<>
