#                 |---------------------------------------------Existing----------------------------------------------|---------------------------------------------Proposed---------------------------------------------|
# 
# Names     Voltage     Acc Drop      Miles            I AØ             I BØ            I CØ          Min(Flt)    Max(Flt)    Voltage     Acc Drop      Miles            I AØ             I BØ            I CØ          Min(Flt)    Max(Flt) 
01 26F,124.3,0.7,0.5,0.0,0.0,0.7,579.0,1836.0,124.3,0.7,0.5,0.0,0.0,0.7,579.0,1836.0
01 26G,123.8,1.3,0.9,0.0,0.0,1.3,536.0,1482.0,123.8,1.3,0.9,0.0,0.0,1.3,536.0,1482.0
01 26H,123.9,1.1,1.2,0.0,0.0,0.0,498.0,1237.0,123.9,1.1,1.2,0.0,0.0,0.0,498.0,1237.0
01 26J,124.5,0.5,0.7,0.2,0.0,0.0,558.0,1655.0,124.5,0.5,0.7,0.2,0.0,0.0,558.0,1655.0
01 26K,123.8,1.3,0.9,0.0,0.0,0.4,535.0,1476.0,123.8,1.3,0.9,0.0,0.0,0.4,535.0,1476.0
01 26M,124.5,0.5,1.3,1.4,0.0,0.0,602.0,1704.0,124.5,0.5,1.3,1.4,0.0,0.0,602.0,1704.0
01 26N,123.8,1.2,2.3,0.0,0.0,0.0,545.0,1277.0,123.8,1.2,2.3,0.0,0.0,0.0,545.0,1277.0
01 26P,124.8,0.2,0.2,0.0,0.0,0.0,616.0,2192.0,124.8,0.2,0.2,0.0,0.0,0.0,616.0,2192.0
01 27A,123.9,1.1,1.2,0.0,0.3,0.0,502.0,1257.0,123.9,1.1,1.2,0.0,0.3,0.0,502.0,1257.0
01 27B,123.9,1.1,1.1,0.0,0.0,0.0,508.0,1294.0,123.9,1.1,1.1,0.0,0.0,0.0,508.0,1294.0
01 27C,123.9,1.1,1.3,0.0,0.0,0.0,488.0,1178.0,123.9,1.1,1.3,0.0,0.0,0.0,488.0,1178.0
01 27D,123.9,1.1,1.1,0.0,0.0,0.0,514.0,1332.0,123.9,1.1,1.1,0.0,0.0,0.0,514.0,1332.0
01 27E,124.3,0.7,3.3,0.0,0.0,0.5,486.0,991.0,124.3,0.7,3.3,0.0,0.0,0.5,486.0,991.0
01 27F,123.9,1.1,1.3,0.0,0.2,0.0,491.0,1197.0,123.9,1.1,1.3,0.0,0.2,0.0,491.0,1197.0
01 27G,124.3,0.7,2.8,0.0,0.0,1.1,518.0,1123.0,124.3,0.7,2.8,0.0,0.0,1.1,518.0,1123.0
01 27H,123.9,1.1,1.3,0.0,0.3,0.0,488.0,1178.0,123.9,1.1,1.3,0.0,0.3,0.0,488.0,1178.0
01 27M,124.3,0.7,3.1,0.0,0.0,0.3,502.0,1056.0,124.3,0.7,3.1,0.0,0.0,0.3,502.0,1056.0
01 33B,121.1,4.0,3.7,0.0,1.0,0.0,335.0,563.0,121.1,4.0,3.7,0.0,1.0,0.0,335.0,563.0
01 34B,122.0,3.0,2.8,0.0,0.0,0.0,381.0,707.0,122.0,3.0,2.8,0.0,0.0,0.0,381.0,707.0
01 34D,123.2,1.9,1.7,2.3,2.3,2.3,458.0,1175.0,123.2,1.9,1.7,2.3,2.3,2.3,458.0,1175.0
01 35A,123.7,1.4,1.2,0.0,0.7,0.0,502.0,1258.0,123.7,1.4,1.2,0.0,0.7,0.0,502.0,1258.0
01 35B,124.6,0.4,0.5,0.4,0.0,0.0,579.0,1827.0,124.6,0.4,0.5,0.4,0.0,0.0,579.0,1827.0
01 35C,123.2,1.8,1.4,0.2,0.2,0.3,485.0,1320.0,123.2,1.8,1.4,0.2,0.2,0.3,485.0,1320.0
01 35D,124.9,0.1,0.2,0.8,0.0,0.0,639.0,2386.0,124.9,0.1,0.2,0.8,0.0,0.0,639.0,2386.0
01 35H,124.5,0.5,0.7,0.0,0.0,0.0,555.0,1628.0,124.5,0.5,0.7,0.0,0.0,0.0,555.0,1628.0
01 35J,124.5,0.5,0.7,0.1,0.0,0.0,550.0,1588.0,124.5,0.5,0.7,0.1,0.0,0.0,550.0,1588.0
01 35L,124.5,0.5,0.7,0.4,0.0,0.0,551.0,1594.0,124.5,0.5,0.7,0.4,0.0,0.0,551.0,1594.0
01 35M,124.4,0.6,0.9,0.5,0.0,0.0,532.0,1455.0,124.4,0.6,0.9,0.5,0.0,0.0,532.0,1455.0
01 35N,124.4,0.6,1.0,0.2,0.0,0.0,519.0,1367.0,124.4,0.6,1.0,0.2,0.0,0.0,519.0,1367.0
01 35P,123.9,1.2,1.6,1.0,0.0,0.0,463.0,1047.0,123.9,1.2,1.6,1.0,0.0,0.0,463.0,1047.0
01 35Q,123.9,1.1,1.6,1.0,0.0,0.0,463.0,1043.0,123.9,1.1,1.6,1.0,0.0,0.0,463.0,1043.0
01 36A,123.5,1.6,1.7,0.0,0.0,0.0,535.0,1309.0,123.5,1.6,1.7,0.0,0.0,0.0,535.0,1309.0
01 36B,124.9,0.2,0.9,0.4,0.0,0.0,565.0,1626.0,124.9,0.2,0.9,0.4,0.0,0.0,565.0,1626.0
01 36C,124.8,0.2,1.6,0.0,0.0,0.0,497.0,1175.0,124.8,0.2,1.6,0.0,0.0,0.0,497.0,1175.0
01 36F,124.8,0.2,1.7,1.1,0.0,0.0,496.0,1159.0,124.8,0.2,1.7,1.1,0.0,0.0,496.0,1159.0
01 36K,124.9,0.2,1.1,0.2,0.0,0.0,541.0,1444.0,124.9,0.2,1.1,0.2,0.0,0.0,541.0,1444.0
02  1B,121.9,3.1,13.1,0.0,0.0,0.0,232.0,303.0,121.9,3.1,13.1,0.0,0.0,0.0,232.0,303.0
02  2A,121.4,3.7,10.4,0.0,0.0,0.4,233.0,315.0,121.4,3.7,10.4,0.0,0.0,0.4,233.0,315.0
02  2C,121.4,3.7,9.5,0.0,0.0,0.5,255.0,354.0,121.4,3.7,9.5,0.0,0.0,0.5,255.0,354.0
02  3C,121.7,3.4,8.3,0.0,0.0,0.0,291.0,424.0,121.7,3.4,8.3,0.0,0.0,0.0,291.0,424.0
02  3D,121.7,3.4,8.0,0.0,0.0,1.2,303.0,450.0,121.7,3.4,8.0,0.0,0.0,1.2,303.0,450.0
02  3E,121.7,3.4,8.4,0.0,0.0,0.7,287.0,417.0,121.7,3.4,8.4,0.0,0.0,0.7,287.0,417.0
02  3H,121.7,3.4,8.1,0.0,0.0,0.7,298.0,438.0,121.7,3.4,8.1,0.0,0.0,0.7,298.0,438.0
02  3M,121.7,3.4,8.3,0.0,0.0,0.0,366.0,424.0,121.7,3.4,8.3,0.0,0.0,0.0,366.0,424.0
02  5A,123.1,2.0,6.8,0.4,0.0,0.0,320.0,487.0,123.1,2.0,6.8,0.4,0.0,0.0,320.0,487.0
02  5B,123.1,2.0,6.9,0.0,0.0,0.0,406.0,476.0,123.1,2.0,6.9,0.0,0.0,0.0,406.0,476.0
02  7D,123.2,1.8,5.0,0.6,0.0,0.0,404.0,691.0,123.2,1.8,5.0,0.6,0.0,0.0,404.0,691.0
02  8C,123.1,2.0,6.3,0.0,0.0,0.0,343.0,537.0,123.1,2.0,6.3,0.0,0.0,0.0,343.0,537.0
02  8D,123.1,2.0,6.6,0.3,0.0,0.0,330.0,510.0,123.1,2.0,6.6,0.3,0.0,0.0,330.0,510.0
02  8E,123.1,1.9,6.0,0.2,0.0,0.0,357.0,571.0,123.1,1.9,6.0,0.2,0.0,0.0,357.0,571.0
02  8G,123.1,2.0,6.3,0.8,0.0,0.0,344.0,540.0,123.1,2.0,6.3,0.8,0.0,0.0,344.0,540.0
