#                 |---------------------------------------------Existing----------------------------------------------|---------------------------------------------Proposed---------------------------------------------|
# 
# Names     Voltage     Acc Drop      Miles            I AØ             I BØ            I CØ          Min(Flt)    Max(Flt)    Voltage     Acc Drop      Miles            I AØ             I BØ            I CØ          Min(Flt)    Max(Flt) 
CONS-1115,123.9,1.1,0.5,0.0,0.0,0.8,462.0,4371.0,124.2,0.8,0.5,0.0,0.0,0.8,464.0,4538.0
CONS-1116,123.9,1.1,0.5,0.0,0.0,0.6,462.0,4371.0,124.2,0.8,0.5,0.0,0.0,0.6,464.0,4538.0
CONS-1117,123.9,1.1,0.6,0.0,0.0,0.0,460.0,4210.0,124.2,0.8,0.6,0.0,0.0,0.0,462.0,4367.0
CONS-1118,123.9,1.1,0.6,0.0,0.0,0.0,460.0,4210.0,124.2,0.8,0.6,0.0,0.0,0.0,462.0,4367.0
CONS-1119,123.9,1.1,0.6,0.0,0.0,0.6,460.0,4210.0,124.2,0.8,0.6,0.0,0.0,0.6,462.0,4367.0
CONS-112,122.2,2.8,1.8,0.5,0.5,0.0,433.0,2356.0,123.5,1.5,1.8,0.5,0.5,0.0,433.0,2356.0
CONS-1120,123.9,1.1,0.6,0.0,0.0,0.7,460.0,4210.0,124.2,0.8,0.6,0.0,0.0,0.7,462.0,4367.0
CONS-1121,123.9,1.1,0.6,0.0,0.0,1.0,460.0,4210.0,124.2,0.8,0.6,0.0,0.0,1.0,462.0,4367.0
CONS-1122,123.9,1.1,0.6,0.0,0.0,0.8,460.0,4210.0,124.2,0.8,0.6,0.0,0.0,0.8,462.0,4367.0
CONS-1123,123.9,1.1,0.6,0.0,0.0,0.7,460.0,4210.0,124.2,0.8,0.6,0.0,0.0,0.7,462.0,4367.0
CONS-1124,123.9,1.1,0.6,0.0,0.0,0.2,460.0,4210.0,124.2,0.8,0.6,0.0,0.0,0.2,462.0,4367.0
CONS-1125,123.9,1.1,0.6,0.0,0.0,0.0,460.0,4210.0,124.2,0.8,0.6,0.0,0.0,0.0,462.0,4367.0
CONS-1126,123.9,1.1,0.6,0.0,0.0,1.2,460.0,4210.0,124.2,0.8,0.6,0.0,0.0,1.2,462.0,4367.0
CONS-1127,123.9,1.1,0.6,0.0,0.0,0.0,460.0,4210.0,124.2,0.8,0.6,0.0,0.0,0.0,462.0,4367.0
CONS-1128,123.9,1.1,0.6,0.0,0.0,1.1,460.0,4210.0,124.2,0.8,0.6,0.0,0.0,1.1,462.0,4367.0
CONS-1129,123.9,1.1,0.6,0.0,0.0,0.8,460.0,4210.0,124.2,0.8,0.6,0.0,0.0,0.8,462.0,4367.0
CONS-113,122.2,2.8,1.8,0.5,0.5,0.0,432.0,2341.0,123.5,1.5,1.8,0.5,0.5,0.0,432.0,2341.0
CONS-1130,123.9,1.1,0.6,0.0,0.0,0.0,460.0,4210.0,124.2,0.8,0.6,0.0,0.0,0.0,462.0,4367.0
CONS-1131,123.9,1.1,0.6,0.0,0.0,0.6,460.0,4210.0,124.2,0.8,0.6,0.0,0.0,0.6,462.0,4367.0
CONS-1132,123.9,1.1,0.6,0.0,0.0,1.2,460.0,4210.0,124.2,0.8,0.6,0.0,0.0,1.2,462.0,4367.0
CONS-1133,123.8,1.2,0.6,0.0,0.0,1.2,461.0,4241.0,124.1,0.9,0.6,0.0,0.0,1.2,464.0,4429.0
CONS-1134,123.8,1.2,0.6,0.0,0.0,1.3,461.0,4241.0,124.1,0.9,0.6,0.0,0.0,1.3,464.0,4429.0
CONS-1135,123.8,1.2,0.6,0.0,0.0,0.0,461.0,4241.0,124.1,0.9,0.6,0.0,0.0,0.0,464.0,4429.0
